concept,concept2,distance_common,distance_first_quartile,n_titles,total_count
Spermatozoon,Membrane_potential,0.02,0.04,1.0,88.0
Spermatozoon,Motor_neuron,0.04,0.06,1.0,93.0
Spermatozoon,Neuron,0.04000000000000001,0.04000000000000001,1.0,114.0
Spermatozoon,Neurotransmitter,0.04000000000000001,0.04000000000000001,1.0,114.0
Spermatozoon,Photoreceptor_cell,0.06,0.06,1.0,57.0
Spermatozoon,Retina,0.06,0.08,1.0,69.0
Spermatozoon,Rod_cell,0.06,0.06,1.0,50.0
Spermatozoon,Sensory_receptor,0.04,0.06,1.0,59.0
Spermatozoon,Spinal_cord,0.06,0.06,1.0,71.0
Spermatozoon,Synapse,0.04,0.04,1.0,54.0
Spermatozoon,Uterus,0.0,0.02,1.0,51.0
Spinal_cord,Arteriole,0.060000000000000005,0.08,1.0,52.0
Spinal_cord,Atrium_(heart),0.04,0.06,1.0,54.0
Spinal_cord,Bicarbonate,0.1,0.06,1.0,71.0
Spinal_cord,Blood_plasma,0.1,0.06,1.0,66.0
Spinal_cord,Blood_pressure,0.06,0.08,1.0,71.0
Spinal_cord,Capillary,0.06,0.06,1.0,71.0
Spinal_cord,Gas_exchange,0.04,0.04,1.0,71.0
Spinal_cord,Motor_neuron,-0.02,0.0,1.0,71.0
Spinal_cord,Myosin,0.02,0.04,1.0,71.0
Spinal_cord,Photoreceptor_cell,0.0,0.0,1.0,57.0
Spinal_cord,Pulmonary_alveolus,0.04,0.06,1.0,53.0
Spinal_cord,Retina,0.0,0.02,1.0,69.0
Spinal_cord,Rod_cell,0.0,0.0,1.0,50.0
Spinal_cord,Sensory_receptor,-0.02,0.0,1.0,59.0
Spinal_cord,Smooth_muscle_tissue,0.02,0.04,1.0,68.0
Spliceosome,Caenorhabditis_elegans,0.3,0.0,1.0,55.0
Spliceosome,Carbon-14,0.06,0.06,1.0,55.0
Spliceosome,Cytoplasm,0.02,0.02,1.0,55.0
Spliceosome,Exon,0.0,0.0,1.0,55.0
Spliceosome,Genetic_code,0.04,0.04,1.0,55.0
Spliceosome,Guanosine_triphosphate,0.1,0.02,1.0,55.0
Spliceosome,Intron,0.0,0.0,1.0,55.0
Spliceosome,Messenger_RNA,0.1,0.02,1.0,55.0
Spliceosome,MicroRNA,0.28,0.02,1.0,53.0
Spliceosome,Mitochondrion,0.08,0.0,1.0,55.0
Spliceosome,Polyadenylation,0.0,0.0,1.0,55.0
Spliceosome,Precursor_mRNA,0.0,0.0,1.0,55.0
Spliceosome,Protein_biosynthesis,0.1,0.06,1.0,55.0
Spliceosome,Ribosome,0.08,0.08,1.0,55.0
Spliceosome,Transfer_RNA,0.08,0.04,1.0,55.0
Spliceosome,Translation_(biology),0.26,0.0,1.0,55.0
Sporangium,Amphibian,0.08,0.02,1.0,66.0
Sporangium,Antheridium,0.0,0.0,1.0,57.0
Sporangium,Arabidopsis_thaliana,0.24000000000000002,0.065,2.0,176.0
Sporangium,Archegonium,0.0,0.02,1.0,84.0
Sporangium,Arthropod,0.06,0.04,1.0,66.0
Sporangium,Australia,0.44,0.0,1.0,50.0
Sporangium,Bryophyte,-0.06,0.0,1.0,177.0
Sporangium,Carbon_cycle,0.5,0.02,1.0,52.0
Sporangium,Cnidaria,0.04,0.04,1.0,50.0
Sporangium,Conifer_cone,0.02,0.08,1.0,50.0
Sporangium,Cycad,0.02,0.08,1.0,59.0
Sporangium,Deuterostome,0.06,0.06,1.0,66.0
Sporangium,Ecosystem,0.52,0.02,1.0,66.0
Sporangium,Embryo,0.1689051094890511,0.027007299270072994,2.0,274.0
Sporangium,Equisetum,0.0,0.039999999999999994,1.0,58.0
Sporangium,Fern,0.0,0.03004608294930876,2.0,217.0
Sporangium,Flowering_plant,0.04554744525547445,0.07591240875912408,2.0,274.0
Sporangium,Germination,0.13175675675675674,0.049459459459459454,2.0,148.0
Sporangium,Gymnosperm,0.01391705069124424,0.05566820276497696,2.0,217.0
Sporangium,Gynoecium,0.03948186528497409,0.06580310880829016,2.0,193.0
Sporangium,Leaf,0.18867256637168142,0.029557522123893804,2.0,226.0
Sporangium,Lepidoptera,0.06,0.04,1.0,50.0
Sporangium,Lycopodiophyta,-0.02,0.04,1.0,62.0
Sporangium,Mammal,0.08,0.02,1.0,66.0
Sporangium,Marchantiophyta,-0.060000000000000005,0.0,1.0,72.0
Sporangium,Mesoderm,0.26,0.04000000000000001,1.0,57.0
Sporangium,Moss,-0.04,0.02,1.0,56.0
Sporangium,Nitrogen,0.23527559055118114,0.013543307086614179,2.0,127.0
Sporangium,Nitrogen_fixation,0.41703703703703704,0.0014814814814814827,2.0,162.0
Sporangium,Ovule,0.030364963503649638,0.060729927007299275,2.0,274.0
Sporangium,Parasitism,0.04,0.02,1.0,66.0
Sporangium,Pinophyta,0.02,0.08,1.0,108.0
Sporangium,Pith,0.2,0.08,1.0,50.0
Sporangium,Pollen,0.030364963503649638,0.060729927007299275,2.0,274.0
Sporangium,Protostome,0.04,0.04,1.0,66.0
Sporangium,Reptile,0.08,0.08,1.0,66.0
Sporangium,Sperm,0.10436974789915966,0.0,2.0,238.0
Sporangium,Stamen,0.04140845070422535,0.06901408450704226,2.0,213.0
Sporangium,Stele_(biology),-0.02,0.04,1.0,55.0
Sporangium,Stoma,0.3,0.04285714285714286,2.0,231.0
Sporangium,Vascular_plant,-0.014900398406374502,0.0,2.0,251.0
Sporangium,Vertebrate,0.06,0.0,1.0,66.0
Spore,Algae,-0.11999999999999998,0.02,1.0,148.0
Spore,Amphibian,0.06,0.04,1.0,102.0
Spore,Arthropod,0.04,0.06,1.0,82.0
Spore,Australia,0.42,0.02,1.0,50.0
Spore,Bryophyte,-0.06,0.08,1.0,177.0
Spore,Carbon_cycle,0.48000000000000004,0.04,1.0,52.0
Spore,Cilium,0.02,0.0,1.0,93.0
Spore,Clade,-0.04,0.0,1.0,109.0
Spore,Cnidaria,0.02,0.06,1.0,50.0
Spore,Deuterostome,0.04,0.08,1.0,86.0
Spore,Diatom,-0.1,0.04,1.0,76.0
Spore,Dinoflagellate,-0.12,0.02,1.0,64.0
Spore,Ecosystem,0.5,0.04,1.0,109.0
Spore,Embryo,0.17306666666666667,0.06741333333333334,2.0,375.0
Spore,Gametophyte,-0.034401805869074494,0.057607223476297965,2.0,443.0
Spore,Green_algae,-0.08,0.0,1.0,93.0
Spore,Hypha,-0.07415254237288135,0.00822033898305085,2.0,236.0
Spore,Insect,0.05333333333333333,0.013333333333333332,2.0,186.0
Spore,Lepidoptera,0.04,0.06,1.0,50.0
Spore,Lichen,-0.07490445859872613,0.01859872611464968,2.0,157.0
Spore,Mammal,0.06,0.04,1.0,124.0
Spore,Marchantiophyta,-0.060000000000000005,0.08,1.0,72.0
Spore,Mesoderm,0.24,0.06,1.0,57.0
Spore,Mineral,0.13,0.04,2.0,118.0
Spore,Nitrogen,0.18860335195530728,0.07910614525139664,2.0,179.0
Spore,Nitrogen_fixation,0.4180645161290322,0.06774193548387097,2.0,186.0
Spore,Oomycete,-0.08,0.02,1.0,63.0
Spore,Parasitism,0.02,0.04,1.0,84.0
Spore,Protostome,0.02,0.06,1.0,78.0
Spore,Red_algae,-0.1,0.02,1.0,85.0
Spore,Slime_mold,-0.08,0.02,1.0,59.0
Spore,Sperm,0.11864864864864866,0.05486486486486486,2.0,296.0
Spore,Sporangium,-0.0048175182481751825,0.06554744525547446,2.0,274.0
Spore,Sporophyte,-0.03322147651006711,0.05288590604026846,2.0,298.0
Spore,Symbiosis,-0.14,0.0,1.0,67.0
Spore,Vascular_plant,-0.02,0.06470119521912351,2.0,251.0
Spore,Vertebrate,0.04,0.02,1.0,124.0
Sporophyte,Amphibian,0.08,0.04,1.0,101.0
Sporophyte,Antheridium,0.04000000000000001,0.0,1.0,57.0
Sporophyte,Arabidopsis_thaliana,0.2602185792349727,0.06437158469945355,2.0,183.0
Sporophyte,Archegonium,0.04,0.02,1.0,84.0
Sporophyte,Arthropod,0.06,0.06,1.0,82.0
Sporophyte,Australia,0.44,0.02,1.0,50.0
Sporophyte,Bryophyte,-0.02,0.0,1.0,177.0
Sporophyte,Carbon_cycle,0.5,0.04,1.0,52.0
Sporophyte,Cilium,0.04,0.0,1.0,93.0
Sporophyte,Clade,-0.02,0.0,1.0,101.0
Sporophyte,Cnidaria,0.04,0.06,1.0,50.0
Sporophyte,Conifer_cone,0.06,0.08,1.0,50.0
Sporophyte,Cycad,0.06,0.08,1.0,59.0
Sporophyte,Deuterostome,0.060000000000000005,0.08,1.0,86.0
Sporophyte,Ecosystem,0.52,0.04,1.0,101.0
Sporophyte,Embryo,0.20711409395973154,0.012214765100671142,2.0,298.0
Sporophyte,Equisetum,0.039999999999999994,0.039999999999999994,1.0,58.0
Sporophyte,Fern,0.03004608294930876,0.03502304147465438,2.0,217.0
Sporophyte,Flowering_plant,0.06610738255033557,0.07288590604026847,2.0,298.0
Sporophyte,Gametophyte,0.0,0.0,2.0,298.0
Sporophyte,Germination,0.15527027027027027,0.05770270270270271,2.0,148.0
Sporophyte,Gymnosperm,0.04175115207373272,0.06175115207373272,2.0,217.0
Sporophyte,Gynoecium,0.05852534562211982,0.06682027649769585,2.0,217.0
Sporophyte,Leaf,0.21823008849557524,0.0347787610619469,2.0,226.0
Sporophyte,Lepidoptera,0.06,0.06,1.0,50.0
Sporophyte,Lycopodiophyta,0.02,0.04,1.0,62.0
Sporophyte,Mammal,0.08,0.04,1.0,101.0
Sporophyte,Marchantiophyta,-0.02,0.0,1.0,72.0
Sporophyte,Mesoderm,0.26,0.06,1.0,57.0
Sporophyte,Mineral,0.16000000000000003,0.0,2.0,118.0
Sporophyte,Moss,0.0,0.02,1.0,56.0
Sporophyte,Nitrogen,0.22543209876543213,0.044691358024691354,2.0,162.0
Sporophyte,Nitrogen_fixation,0.4483870967741936,0.026451612903225816,2.0,186.0
Sporophyte,Ovule,0.05969696969696969,0.06477272727272727,2.0,264.0
Sporophyte,Parasitism,0.04,0.04,1.0,84.0
Sporophyte,Pinophyta,0.06,0.08,1.0,108.0
Sporophyte,Pith,0.24,0.08,1.0,50.0
Sporophyte,Pollen,0.05288590604026846,0.059664429530201346,2.0,298.0
Sporophyte,Protostome,0.04,0.06,1.0,78.0
Sporophyte,Sperm,0.1443956043956044,0.0073992673992674,2.0,273.0
Sporophyte,Sporangium,0.029961977186311786,0.0050190114068441065,2.0,263.0
Sporophyte,Stamen,0.06621621621621622,0.07297297297297299,2.0,222.0
Sporophyte,Stele_(biology),0.02,0.04,1.0,55.0
Sporophyte,Stoma,0.29849624060150376,0.057969924812030074,2.0,266.0
Sporophyte,Vascular_plant,0.014900398406374502,0.005099601593625498,2.0,251.0
Sporophyte,Vertebrate,0.06,0.02,1.0,101.0
Stamen,Amphibian,0.08,0.02,1.0,75.0
Stamen,Arthropod,0.06,0.04,1.0,75.0
Stamen,Australia,0.44,0.0,1.0,50.0
Stamen,Carbon_cycle,0.5,0.02,1.0,52.0
Stamen,Cnidaria,0.04,0.04,1.0,50.0
Stamen,Deuterostome,0.06,0.06,1.0,75.0
Stamen,Ecosystem,0.52,0.02,1.0,75.0
Stamen,Eudicots,0.12475138121546962,0.04287292817679558,2.0,181.0
Stamen,Flowering_plant,0.0,0.0,2.0,222.0
Stamen,Gynoecium,0.0,0.0,2.0,202.0
Stamen,Lepidoptera,0.06,0.04,1.0,50.0
Stamen,Mammal,0.08,0.02,1.0,75.0
Stamen,Mesoderm,0.26,0.04000000000000001,1.0,57.0
Stamen,Monocotyledon,0.08,0.02,1.0,107.0
Stamen,Ovary_(botany),-0.02,0.0,1.0,65.0
Stamen,Parasitism,0.04,0.02,1.0,75.0
Stamen,Protostome,0.04,0.04,1.0,75.0
Stamen,Reptile,0.08,0.08,1.0,66.0
Stamen,Sepal,-0.02,0.0,1.0,66.0
Stamen,Tracheid,0.2,0.0,1.0,97.0
Stamen,Vertebrate,0.06,0.0,1.0,75.0
Standard_deviation,Neuron,0.02,0.02,1.0,61.0
Standard_deviation,Neurotransmitter,0.04,0.04,1.0,61.0
Starch,Active_site,0.07999999999999999,0.07999999999999999,1.0,58.0
Starch,Active_transport,0.039999999999999994,0.039999999999999994,1.0,58.0
Starch,Amino_acid,0.2172549019607843,0.010326797385620914,2.0,153.0
Starch,Carbohydrate,0.04113475177304965,0.02822695035460993,2.0,141.0
Starch,Carboxylic_acid,0.07999999999999999,0.07999999999999999,1.0,58.0
Starch,Cell_cycle,0.08676923076923078,0.0756923076923077,2.0,130.0
Starch,Cell_membrane,0.07725490196078431,0.05241830065359477,2.0,153.0
Starch,Cell_wall,0.04483660130718954,0.07032679738562092,2.0,153.0
Starch,Cellulose,0.060000000000000005,0.02,1.0,95.0
Starch,Chloroplast,0.03241830065359477,0.02,2.0,153.0
Starch,Chromosome,0.1696732026143791,0.07032679738562092,2.0,153.0
Starch,Citric_acid,0.07999999999999999,0.07999999999999999,1.0,58.0
Starch,Cyclic_adenosine_monophosphate,0.06,0.06,1.0,54.0
Starch,Cytoplasm,0.2750326797385621,0.03516339869281046,2.0,153.0
Starch,Cytosol,0.86,0.06,1.0,78.0
Starch,Diffusion,0.039999999999999994,0.039999999999999994,1.0,58.0
Starch,Endoplasmic_reticulum,0.03241830065359477,0.02,2.0,153.0
Starch,Epinephrine,0.06,0.06,1.0,58.0
Starch,Extracellular_matrix,0.019999999999999997,0.019999999999999997,1.0,58.0
Starch,Fatty_acid,0.0,0.0,1.0,58.0
Starch,Fermentation,0.1,0.08,1.0,50.0
Starch,G_protein,0.06,0.06,1.0,56.0
Starch,Gibbs_free_energy,0.06,0.06,1.0,58.0
Starch,Glucose,0.3864864864864865,0.0035135135135135123,2.0,148.0
Starch,Glycogen,0.8,0.06,1.0,58.0
Starch,Glycoprotein,0.6399999999999999,0.039999999999999994,1.0,58.0
Starch,Golgi_apparatus,0.03241830065359477,0.02,2.0,153.0
Starch,H2Ceramic_cooling,0.0,0.0,1.0,58.0
Starch,Hydrolysis,0.06,0.06,1.0,58.0
Starch,Hydrophobe,0.039999999999999994,0.0,1.0,58.0
Starch,Ion_channel,0.7,0.07999999999999999,1.0,58.0
Starch,Lysozyme,0.33999999999999997,0.08,1.0,52.0
Starch,Membrane_protein,0.039999999999999994,0.039999999999999994,1.0,58.0
Starch,Microfibril,0.06,0.04,1.0,56.0
Starch,Microtubule,0.04483660130718954,0.03241830065359477,2.0,153.0
Starch,Mitochondrion,0.03241830065359477,0.04274509803921569,2.0,153.0
Starch,Mitosis,0.08274509803921569,0.07032679738562092,2.0,153.0
Starch,Nanometre,0.019999999999999997,0.019999999999999997,1.0,58.0
Starch,Nuclear_membrane,0.04,0.02,1.0,52.0
Starch,Nucleic_acid,0.0,0.0,1.0,58.0
Starch,Organelle,0.019999999999999997,0.019999999999999997,1.0,58.0
Starch,PH,0.07999999999999999,0.07999999999999999,1.0,58.0
Starch,Peptide,0.2097391304347826,0.0001739130434782591,2.0,115.0
Starch,Plasmodesma,0.1,0.06,1.0,94.0
Starch,Polymer,0.0,0.0,1.0,58.0
Starch,Protein,0.2172549019607843,0.06,2.0,153.0
Starch,Protein_kinase,0.06,0.06,1.0,58.0
Starch,Protein–protein_interaction,-0.019999999999999997,0.0,1.0,58.0
Starch,Protoplast,0.08,0.060000000000000005,1.0,95.0
Starch,Receptor_(biochemistry),0.039999999999999994,0.06,1.0,58.0
Starch,Ribosome,0.2154929577464789,0.07718309859154929,2.0,142.0
Starch,Signal_transduction,0.06,0.06,1.0,58.0
Starch,Sodium,0.68,0.039999999999999994,1.0,58.0
Starch,Thylakoid,0.13725490196078433,0.04274509803921569,2.0,153.0
Starch,Vacuole,0.03241830065359477,0.02,2.0,153.0
Stele_(biology),Conifer_cone,0.04,0.04,1.0,50.0
Stele_(biology),Cycad,0.04,0.04,1.0,55.0
Stele_(biology),Embryo,0.16,0.04,1.0,55.0
Stele_(biology),Equisetum,0.02,0.0,1.0,55.0
Stele_(biology),Eudicots,0.22,0.08,1.0,55.0
Stele_(biology),Fern,0.02,0.0,1.0,55.0
Stele_(biology),Flowering_plant,0.08,0.06,1.0,55.0
Stele_(biology),Gymnosperm,0.04,0.04,1.0,55.0
Stele_(biology),Gynoecium,0.08,0.06,1.0,55.0
Stele_(biology),Leaf,0.24,0.0,1.0,55.0
Stele_(biology),Lycopodiophyta,0.0,0.0,1.0,55.0
Stele_(biology),Monocotyledon,0.16,0.08,1.0,55.0
Stele_(biology),Ovary_(botany),0.06,0.06,1.0,55.0
Stele_(biology),Ovule,0.06,0.04,1.0,55.0
Stele_(biology),Pinophyta,0.04,0.04,1.0,55.0
Stele_(biology),Pith,0.22,0.04,1.0,50.0
Stele_(biology),Pollen,0.06,0.04,1.0,55.0
Stele_(biology),Pollen_tube,0.04,0.04,1.0,55.0
Stele_(biology),Sepal,0.06,0.06,1.0,55.0
Stele_(biology),Stamen,0.08,0.06,1.0,55.0
Stele_(biology),Tracheid,0.28,0.06,1.0,55.0
Stem_cell,Arabidopsis_thaliana,0.28,0.0,1.0,61.0
Stem_cell,Charles_Darwin,0.0,0.02,1.0,61.0
Stem_cell,Embryo,0.4,0.02,1.0,61.0
Stem_cell,Frog,-0.32,0.0,1.0,61.0
Stem_cell,Genus,0.04,0.06,1.0,61.0
Stem_cell,Hemoglobin,0.48,0.08,1.0,61.0
Stem_cell,Hox_gene,0.0,0.02,1.0,61.0
Stem_cell,Maize,0.28,0.02,1.0,61.0
Stem_cell,Mouse,0.32,0.02,1.0,61.0
Stem_cell,Natural_selection,0.02,0.02,1.0,61.0
Stem_cell,Phylogenetic_tree,0.04,0.06,1.0,61.0
Stem_cell,Phylogenetics,0.04,0.06,1.0,61.0
Stem_cell,Pollinator,0.62,0.08,1.0,56.0
Stem_cell,Rice,0.24,0.0,1.0,59.0
Stem_cell,Sea_urchin,0.36,0.06,1.0,50.0
Stem_cell,Speciation,0.06,0.06,1.0,61.0
Stem_cell,Taxon,0.04,0.06,1.0,53.0
Stem_cell,Zygote,0.38,0.0,1.0,61.0
Stimulant,Cannabis_(drug),0.0,0.0,1.0,53.0
Stimulant,Dopamine,0.12,0.02,1.0,53.0
Stimulant,Gender_identity_disorder,0.08,0.08,1.0,53.0
Stimulant,Orgasm,0.06,0.04,1.0,53.0
Stoma,Arabidopsis_thaliana,-0.03213114754098361,0.004480874316939892,2.0,183.0
Stoma,Archegonium,-0.38,0.0,1.0,84.0
Stoma,Blood_vessel,0.24000000000000002,0.08,1.0,111.0
Stoma,Circulatory_system,0.23999999999999996,0.08,1.0,88.0
Stoma,Conifer_cone,-0.36,0.06,1.0,50.0
Stoma,Cycad,-0.36,0.06,1.0,59.0
Stoma,Epithelium,0.28,0.05999999999999999,1.0,74.0
Stoma,Equisetum,-0.38,0.019999999999999997,1.0,58.0
Stoma,Eudicots,-0.11138121546961326,0.05425414364640884,2.0,181.0
Stoma,Fertilizer,0.02,0.0,1.0,54.0
Stoma,Flowering_plant,-0.23057553956834537,0.006834532374100721,2.0,278.0
Stoma,Gymnosperm,-0.2809216589861751,0.011336405529953917,2.0,217.0
Stoma,Gynoecium,-0.2287557603686636,0.005345622119815669,2.0,217.0
Stoma,Herbivore,0.06,0.06,1.0,113.0
Stoma,Hormone,0.1,0.08,1.0,113.0
Stoma,Hypothalamus,0.08,0.08,1.0,87.0
Stoma,Immune_system,0.06,0.06,1.0,103.0
Stoma,Insulin,0.1,0.08,1.0,59.0
Stoma,Lycopodiophyta,-0.4,0.02,1.0,62.0
Stoma,Moss,-0.42,0.0,1.0,56.0
Stoma,Nervous_system,0.16,0.08,1.0,67.0
Stoma,Ovary_(botany),-0.34,0.08,1.0,65.0
Stoma,Ovule,-0.27068965517241383,0.013793103448275864,2.0,232.0
Stoma,Pathogen,0.06,0.06,1.0,92.0
Stoma,Pinophyta,-0.35999999999999993,0.06,1.0,108.0
Stoma,Pith,-0.18,0.06,1.0,50.0
Stoma,Pollen_tube,-0.36,0.06,1.0,57.0
Stoma,Sepal,-0.34,0.08,1.0,66.0
Stoma,Stamen,-0.24567567567567566,0.019189189189189187,2.0,222.0
Stoma,Stele_(biology),-0.4,0.02,1.0,55.0
Stoma,Tracheid,-0.11999999999999998,0.08,1.0,97.0
Sucrose,Adenosine_triphosphate,-0.6571428571428571,0.002857142857142857,2.0,175.0
Sucrose,Ammonia,0.02,0.0,1.0,75.0
Sucrose,Apoptosis,-0.4,0.02,1.0,75.0
Sucrose,Bacteriophage,-0.3,0.06,1.0,75.0
Sucrose,Base_pair,-0.36,0.06,1.0,75.0
Sucrose,C4_carbon_fixation,-0.6552941176470588,0.05228758169934641,2.0,153.0
Sucrose,Cancer,-0.4,0.02,1.0,63.0
Sucrose,Carotenoid,-0.52,0.05999999999999999,1.0,60.0
Sucrose,Cell_division,-0.6857142857142857,0.06571428571428571,2.0,175.0
Sucrose,Chlorophyll,-0.6371428571428571,0.03428571428571429,2.0,175.0
Sucrose,Chromatid,-0.4,0.02,1.0,56.0
Sucrose,Cyclin-dependent_kinase,-0.4,0.02,1.0,50.0
Sucrose,DNA_polymerase,-0.36,0.06,1.0,75.0
Sucrose,DNA_replication,-0.36,0.06,1.0,75.0
Sucrose,Directionality_(molecular_biology),-0.34,0.06,1.0,75.0
Sucrose,Dominance_(genetics),-0.38,0.04,1.0,72.0
Sucrose,Enzyme,-0.6685714285714286,0.002857142857142857,2.0,175.0
Sucrose,Eukaryote,-0.4057142857142857,0.06571428571428571,2.0,175.0
Sucrose,Genetic_code,-0.34,0.08,1.0,75.0
Sucrose,Genotype,-0.22,0.04,1.0,75.0
Sucrose,Glycolysis,-0.644074074074074,0.012222222222222223,2.0,162.0
Sucrose,Hydrogen_ion,-0.6430136986301369,0.012054794520547946,2.0,146.0
Sucrose,Intron,-0.34,0.08,1.0,50.0
Sucrose,Ion,-0.23142857142857143,0.014285714285714285,2.0,175.0
Sucrose,Light-independent_reactions,-0.5971875,0.039375,2.0,128.0
Sucrose,Liver,0.28,0.0,1.0,75.0
Sucrose,Meiosis,-0.6057142857142858,0.06571428571428571,2.0,175.0
Sucrose,Nicotinamide_adenine_dinucleotide,-0.6552601156069364,0.013988439306358381,2.0,173.0
Sucrose,Nicotinamide_adenine_dinucleotide_phosphate,-0.6275384615384615,0.032769230769230766,2.0,130.0
Sucrose,Nucleotide,-0.5553658536585365,0.028536585365853656,2.0,164.0
Sucrose,Oxygen,-0.35428571428571426,0.011428571428571429,2.0,175.0
Sucrose,Phenotype,-0.38,0.04,1.0,75.0
Sucrose,Photosynthesis,-0.6371428571428571,0.03428571428571429,2.0,175.0
Sucrose,Polymerase_chain_reaction,-0.36,0.06,1.0,62.0
Sucrose,Prokaryote,-0.4142857142857143,0.07714285714285714,2.0,175.0
Sucrose,Proton,-0.6472727272727272,0.012727272727272728,2.0,165.0
Sucrose,RNA,-0.6342857142857142,0.025714285714285714,2.0,175.0
Sucrose,RNA_polymerase,-0.32,0.08,1.0,68.0
Sucrose,Red_blood_cell,0.26,0.08,1.0,75.0
Sucrose,Transcription_(genetics),-0.3,0.08,1.0,75.0
Sucrose,Translation_(biology),-0.3,0.08,1.0,75.0
Sucrose,Water,-0.5755905511811024,0.004566929133858268,2.0,127.0
Sucrose,Zygosity,-0.38,0.04,1.0,75.0
Symbiosis,Algae,0.02,0.02,1.0,67.0
Symbiosis,Bryophyte,0.08,0.08,1.0,67.0
Symbiosis,Diatom,0.04,0.04,1.0,67.0
Symbiosis,Dinoflagellate,0.02,0.02,1.0,64.0
Symbiosis,Gametophyte,0.1,0.08,1.0,67.0
Symbiosis,Germination,0.28,0.08,1.0,67.0
Symbiosis,Green_algae,0.05999999999999999,0.0,1.0,67.0
Symbiosis,Lichen,0.0,0.0,1.0,67.0
Symbiosis,Marchantiophyta,0.08,0.08,1.0,67.0
Symbiosis,Mineral,0.32,0.04,1.0,59.0
Symbiosis,Nitrogen,0.5,0.0,1.0,61.0
Symbiosis,Nitrogen_fixation,0.5,0.0,1.0,67.0
Symbiosis,Ocean,0.02,0.02,1.0,56.0
Symbiosis,Oomycete,0.06,0.02,1.0,63.0
Symbiosis,Red_algae,0.04,0.02,1.0,67.0
Symbiosis,Slime_mold,0.06,0.02,1.0,59.0
Symbiosis,Sperm,0.2,0.08,1.0,67.0
Symbiosis,Sporangium,0.14,0.08,1.0,67.0
Symbiosis,Spore,0.14,0.0,1.0,67.0
Symbiosis,Sporophyte,0.1,0.08,1.0,67.0
Symbiosis,United_States,0.26,0.0,1.0,67.0
Symbiosis,Vascular_plant,0.11999999999999998,0.08,1.0,67.0
Synapse,Action_potential,0.0,0.0,1.0,54.0
Synapse,Atrium_(heart),0.06,0.08,1.0,54.0
Synapse,Axon,-0.02,0.0,1.0,54.0
Synapse,Bicarbonate,0.12,0.08,1.0,54.0
Synapse,Blood_plasma,0.12,0.08,1.0,54.0
Synapse,Capillary,0.08,0.08,1.0,54.0
Synapse,Chemical_synapse,0.0,0.0,1.0,54.0
Synapse,Extracellular_fluid,0.1,0.0,1.0,54.0
Synapse,Gas_exchange,0.06,0.06,1.0,54.0
Synapse,Membrane_potential,-0.02,0.0,1.0,54.0
Synapse,Motor_neuron,0.0,0.02,1.0,54.0
Synapse,Myosin,0.04,0.06,1.0,54.0
Synapse,Neuron,0.0,0.0,1.0,54.0
Synapse,Neurotransmitter,0.0,0.0,1.0,54.0
Synapse,Photoreceptor_cell,0.02,0.02,1.0,54.0
Synapse,Pulmonary_alveolus,0.06,0.08,1.0,53.0
Synapse,Retina,0.02,0.04,1.0,54.0
Synapse,Rod_cell,0.02,0.02,1.0,50.0
Synapse,Sensory_receptor,0.0,0.02,1.0,54.0
Synapse,Smooth_muscle_tissue,0.04,0.06,1.0,54.0
Synapse,Spinal_cord,0.02,0.02,1.0,54.0
T_cell,Actin,0.1,0.02,1.0,60.0
T_cell,Action_potential,0.05999999999999999,0.05999999999999999,1.0,60.0
T_cell,Antibody,0.0,0.0,1.0,60.0
T_cell,Antigen,0.0,0.0,1.0,60.0
T_cell,Axon,0.04,0.05999999999999999,1.0,60.0
T_cell,B_cell,0.0,0.02,1.0,60.0
T_cell,Central_nervous_system,0.08,0.0,1.0,59.0
T_cell,Chemical_synapse,0.06,0.06,1.0,58.0
T_cell,Extracellular_fluid,0.16,0.05999999999999999,1.0,60.0
T_cell,Kidney,0.18,0.0,1.0,60.0
T_cell,Major_histocompatibility_complex,0.0,0.02,1.0,53.0
T_cell,Membrane_potential,0.04,0.05999999999999999,1.0,60.0
T_cell,Motor_neuron,0.05999999999999999,0.08,1.0,60.0
T_cell,Neuron,0.05999999999999999,0.05999999999999999,1.0,60.0
T_cell,Neurotransmitter,0.05999999999999999,0.05999999999999999,1.0,60.0
T_cell,Rod_cell,0.08,0.08,1.0,50.0
T_cell,Sensory_receptor,0.06,0.08,1.0,59.0
T_cell,Spermatozoon,0.02,0.02,1.0,60.0
T_cell,Spinal_cord,0.08,0.08,1.0,60.0
T_cell,Synapse,0.06,0.06,1.0,54.0
T_cell,Testosterone,0.02,0.0,1.0,50.0
T_cell,Uterus,0.02,0.04,1.0,51.0
T_cell,Vasopressin,0.18,0.0,1.0,60.0
Taxon,Archaea,0.06,0.04,1.0,53.0
Taxon,Carbon_dioxide,0.20000000000000004,0.06,1.0,53.0
Taxon,Cilium,0.14,0.08,1.0,53.0
Taxon,Clade,0.08,0.08,1.0,53.0
Taxon,Cyanobacteria,0.06,0.04,1.0,53.0
Taxon,Gametophyte,0.10000000000000002,0.08,1.0,53.0
Taxon,Genus,0.0,0.0,1.0,53.0
Taxon,Hemoglobin,0.44,0.02,1.0,53.0
Taxon,Ocean,0.14,0.06,1.0,53.0
Taxon,Phylogenetic_tree,0.0,0.0,1.0,53.0
Taxon,Phylogenetics,0.0,0.0,1.0,53.0
Taxon,Pollinator,0.58,0.02,1.0,53.0
